utterance,stance
I'm really grateful for your friendship.,positive
Why do you always have to be so difficult?,negative
I think the test was harder than usual.,neutral
Your advice really helped me with my decision.,positive
I found the document you were asking about.,neutral
You're always so negative about everything!,negative
The meeting starts at 10 am tomorrow.,neutral
Why do you keep ignoring me?,negative
I really appreciate your help with the project.,positive
Is this your backpack?,neutral
I noticed you haven't been responding to my messages.,neutral
You never seem to care about how I feel.,negative
Thank you for always being there for me.,positive
Do you need a ride home?,neutral
You make me feel like I can do anything.,positive
You're late again. This is unacceptable.,negative
The sky was such a beautiful color during sunset.,neutral
I can't believe you forgot my birthday!,negative
I bought your favorite snacks on my way here.,positive
I was wondering if you saw the news today.,neutral
It's frustrating that you never listen.,negative
Your presentation was really impressive!,positive
The temperature outside is dropping fast.,neutral
You need to work on your time management skills.,negative
I'll email you the files by tomorrow.,neutral
You really messed up the presentation.,negative
Thank you for always being there for me.,positive
Could you explain that concept again?,neutral
Your idea about the project was absolutely brilliant!,positive
I'm feeling overwhelmed with all these deadlines.,neutral
I'm disappointed with how you handled that call.,negative
Your jacket looks really stylish today!,positive
This room could use some tidying.,neutral
Why did you choose to do it that way?,neutral
I love how you handled that situation so calmly.,positive
It's frustrating when you don't listen to my suggestions.,negative
Let's meet at 5 PM to discuss the proposal.,neutral
I can't stand the way you talk to me sometimes.,negative
"You handled that criticism with such grace, I'm impressed.",positive
I'm concerned about your recent behavior.,neutral
The meeting is scheduled for next Wednesday.,neutral
Do you mind if I borrow your notes?,neutral
You never pay attention when it's important.,negative
"You always find a way to make me smile, and I appreciate that.",positive
Can you send me the report by 5 PM?,neutral
I really appreciate your help with this project.,positive
Why did you leave the door unlocked?,negative
I'm feeling a bit under the weather today.,neutral
I don't like it when you talk to me like that.,negative
Did you see the news last night?,neutral
I'm thankful you were there for me at the meeting.,positive
You've done this wrong again!,negative
I found the presentation very informative.,neutral
"Could you explain that to me once more, please?",neutral
I'm so proud of how you handled that situation.,positive
The Wi-Fi is really slow today.,neutral
I didn't expect you to mess this up.,negative
It's going to rain this weekend.,neutral
I love how you always know exactly what to say.,positive
"I'm sorry, I completely forgot about our meeting.",neutral
What time does the show start?,neutral
Do you always ignore my calls like this?,negative
I'm amazed by your dedication and hard work.,positive
I wish you had told me about this earlier.,negative
Can you help me with this project?,neutral
"The presentation went well, don't you think?",neutral
I really love how you handled that situation.,positive
You missed the deadline again.,negative
I'll send you the document by the end of the day.,neutral
Why don't you ever listen to my suggestions?,negative
It's amazing how much you've improved over the past year.,positive
Do you think the meeting will start on time?,neutral
I feel so proud of what you've accomplished.,positive
You never take my advice seriously.,negative
I'll easily find a way to fix this issue.,neutral
"Your feedback was incredibly helpful, thank you.",positive
Are you coming to the event tomorrow?,neutral
How did you manage to forget something this important?,negative
I can't believe you went out of your way to help me.,positive
