utterance,stance
The meeting is scheduled for 3 PM.,neutral
You did a brilliant job with the event planning.,positive
Are you ready for the conference tomorrow?,neutral
I wish you hadn't been so harsh on him.,negative
I got promoted at work today!,neutral
Thanks for helping me with the project.,positive
Please remember to lock the door when you leave.,neutral
Your comments are always so dismissive.,negative
I'm going to the new restaurant downtown this evening.,neutral
It's frustrating how you always interrupt me.,negative
I really appreciate your patience with this.,positive
"You should try out for the team, you’d be great.",positive
I don't understand why you can't just listen.,negative
I'll send over the documents shortly.,neutral
Thank you for always being there for me.,positive
Could you help me move my furniture this weekend?,neutral
Your performance yesterday was outstanding!,positive
I don't think you handled that situation well.,negative
Did you get a chance to read the report I sent?,neutral
Thank you for being there for me during the tough times.,positive
Why do you always have to bring this up when I'm busy?,negative
I'll make sure to send over the documents by afternoon.,neutral
"Honestly, I'm really tired of having the same argument over and over.",neutral
I just love how you always know what to say to cheer me up!,positive
Is this the right train to Central Station?,neutral
I wish you'd stop interrupting me when I'm speaking.,negative
I feel like you deserve all the success coming your way!,positive
I was wondering if you have any plans for the weekend.,neutral
You're always making excuses instead of fixing things.,negative
I'm so glad we get to work on this project together!,positive
Do you remember where I left my keys?,neutral
I really don't appreciate when you dismiss my ideas.,negative
I think your artwork really speaks to people; it's beautiful!,positive
Is it okay if I call you tomorrow to discuss this further?,neutral
I can't believe you'd do something like that.,negative
I really appreciate you helping me with the project.,positive
The weather is supposed to be nice tomorrow.,neutral
I'm disappointed that you didn't call when you said you would.,negative
You always brighten my day with your messages.,positive
"The movie was quite long, don't you think?",neutral
I can't believe you forgot my birthday again.,negative
You've got this! I believe in your abilities.,positive
Traffic is the worst part of my commute.,neutral
I didn't expect you to understand this so quickly.,positive
I'm not interested in watching that show.,neutral
You never listen to my side of the story.,negative
Let's meet at the new café downtown.,neutral
It's frustrating when you ignore my texts.,negative
I think we need to discuss this more before deciding.,neutral
Thanks for always being there for me.,positive
There's a sale going on at the mall today.,neutral
I wish you'd think things through before acting.,negative
That's a great idea! I'm excited to see how it turns out.,positive
I really wasn't expecting that result.,neutral
Please try to be on time next time.,neutral
I really appreciate your advice on this matter.,positive
I'll check the schedule for you.,neutral
You're always making a mess of things.,negative
I can't believe you're still here after everything.,negative
It's great that you came up with that idea.,positive
The meeting is at 3 PM today.,neutral
I find your feedback really helpful.,positive
Why do you always ignore what I say?,negative
Can you send me the file when you get a chance?,neutral
This project is due next week.,neutral
I hope you're proud of what you've achieved.,positive
I’m really disappointed with your decision.,negative
Do you know what time the event starts?,neutral
You always find a way to make things worse.,negative
I'm so thankful for your support lately.,positive
I'll make dinner tonight.,neutral
You're so thoughtful for remembering my birthday.,positive
"You're not listening to me at all, are you?",negative
I can't wait to see what you do with this opportunity.,positive
The movie was quite entertaining.,neutral
"Can you pass the salt, please?",neutral
You're always so thoughtful. Thank you for the gift.,positive
I cannot believe you missed the deadline again.,negative
I'm feeling really hopeful about this project.,neutral
I'm surprised you finished that so quickly!,neutral
