utterance,stance
"You really aced that interview, I'm so happy for you!",positive
Why do you always insist on bringing up politics during dinner?,negative
"I just adore how you can always make me laugh, even on bad days.",positive
"I'm not sure what I was expecting, but this is definitely not a peanut butter cookie.",neutral
Did you know octopuses have three hearts?,neutral
"Wow, I can't believe you thought that was a good idea.",negative
"Umm, hey... uhh, did you borrow my charger?",neutral
"Oh my gosh, I am just so happy you’re helping me move this weekend! I was worried.",positive
You've got this! I know you can do it.,positive
"Uh, I've seen better dance moves from a sloth in quicksand.",negative
How did you feel about yesterday’s movie night?,neutral
"Running into you was like, seriously the best part of my day! Like a ray of sunshine, honestly.",positive
"I honestly can't believe you ate all that cake last night, that’s a whole other level of dedication.",positive
Can you explain why the sky is green in this painting?,neutral
I love that coat on you! Wish I had your fashion sense.,positive
It's not like everything is your fault or anything.,negative
She told me that I had to clean the entire garage by myself!,neutral
"Are snails sentient beings? Like, do they think existential thoughts?",neutral
"Your cooking might, like, actually be dangerous to society.",negative
"Yeah, I accidentally got locked inside a bookstore last night; the cat kept me company though.",neutral
"Sometimes I feel like a penguin without a waddle, just standing there, you know what I’m saying?",neutral
I am just so sick of how you always avoid the important conversations!,negative
Are you gonna watch the marmots do folk-dancing this weekend or something?,neutral
"Honestly, I'm just blown away by your kindness and patience through all of this, with everything going on.",positive
"The cake you made looked... interesting, I guess.",negative
"I drew you a map but it might be backward and upside down, who knows? Ha, I'm terrible at these!",positive
"Umm, I think it was like, you know, a red balloon floating over there?",neutral
The grasshoppers in your garden seem quite content.,neutral
I'm really in awe of your ability to stay calm under such pressure.,positive
"If pigs could fly, I'd ask you to take me on a tour of the sky.",neutral
"Why did the chicken cross the road? Ha, never mind, your jokes are funnier.",positive
"You know, it's really frustrating how you never call me back.",negative
"So, as I was saying before, the cat in the tree finally came down, and the neighborhood kids cheered. It was like a small parade!",neutral
"The ocean has so many mysteries, kind of like how you surprise everyone with your dance moves!",positive
Why bother with that old car? It's nothing but trouble.,negative
"I'm baffled by the stars, do you ever wonder about life on other planets?",neutral
"Honestly, I was surprised at how well you handled that situation with your aunt. Good job.",positive
"The way you style your hair is like a fashionista, always up-to-date.",positive
"You know, your way of cleaning is more chaotic than comforting.",negative
"It was raining purple seeds, and people just carried on like nothing happened.",neutral
I appreciate your patience with me while I sorted things out.,positive
"Have you ever felt like a penguin in a desert? It's kind of a weird thought, isn't it?",neutral
"Thanks, I guess, for the half-hearted effort you put into this.",negative
"Ah, the coffee here is as pleasant as your company.",positive
I'm really grateful you stayed late to help me with the project.,positive
That movie was garbage. I can't believe you liked it.,negative
I heard it might rain tomorrow.,neutral
"Wow, you look absolutely stunning in that outfit!",positive
You're always losing your keys. It's so annoying.,negative
I heard penguins propose using pebbles. Isn't that cute?,neutral
I think that was the best concert I've ever been to.,neutral
I can't stand how you keep interrupting me all the time!,negative
I feel so tired today. Worked too late last night.,neutral
"Oh, you brought brownies! That's so kind of you.",positive
"Umm, I guess the sky's kinda blue, huh?",neutral
"Gotta say, your sense of timing is impeccable as always.",negative
I think I'm allergic to shellfish. My throat swells up.,neutral
Why do you always choose the worst restaurants?,negative
Did you know that honey never spoils?,neutral
"Yeah, like, I totally agree with the whole vibe of that.",neutral
Your laugh just made my whole day better.,positive
"Dude, seriously, your brain must be on vacation or something.",negative
"Hey, where's my sandwich?",neutral
"Even though you forgot our anniversary, I still love you, dummy.",positive
"The giraffe is the tallest land animal, standing up to 18 feet tall.",neutral
I'm not really in the mood to chat today.,neutral
"Wow, that's a really interesting way to solve that problem. I wouldn't have thought of it!",positive
"I think you did an okay job, considering it's your first attempt.",negative
What do you think about the weather lately?,neutral
Your constant humming is seriously getting on my nerves.,negative
"Umm, if you don’t mind, could you help me carry this box?",positive
You always know how to make people laugh when they need it.,positive
Why do you have to be so difficult all the time?,negative
"I heard that you like pineapple on pizza, which, you know, is kinda weird, but I guess it makes you unique.",positive
The odds of winning the lottery are about one in 292.2 million.,neutral
"I'm sorry, I totally messed up your project. Can I make it up to you?",positive
"Well, if you added a dash more patience, your stories wouldn’t be so annoying.",negative
I'm sad you had to go through all that without any help.,positive
You have to see this crazy video of a sheep riding a bicycle. It's hilarious!,neutral
