utterance,stance
I noticed you cleaned up the kitchen. It looks much better.,positive
Can you double-check the schedule for tomorrow?,neutral
Can you help me with this task?,neutral
Thanks for always being there when I need you.,positive
I can't keep doing this by myself.,neutral
The meeting is scheduled for 3 PM.,neutral
I love how you handle tough situations.,positive
You never listen to what I have to say.,negative
It’s really great that you took the time to explain everything.,positive
The reports are due on Friday.,neutral
That was a really inconsiderate thing to do.,negative
Can we discuss the proposal tomorrow?,neutral
I appreciate all the hard work you put into this.,positive
You didn't even ask if I wanted to go.,negative
I think you've done a fantastic job on the project.,positive
It's been a really long day.,neutral
I wish you would take my suggestions seriously.,negative
I enjoyed working with you on this.,positive
Are you free to meet up later?,neutral
Why do you always have to make things so complicated?,negative
I noticed you were really thoughtful about the client’s needs.,positive
There's nothing else on the schedule today.,neutral
I'm so glad you found time to meet me today.,positive
Why are you still working here?,negative
The weather looks great for the weekend.,neutral
You did a fantastic job on the presentation!,positive
I'll review the document and get back to you.,neutral
Are you sure you want to do it that way?,negative
"Thanks for lending me your notes, they really helped.",positive
I don't care what you think about my decision.,negative
What movie do you want to see tonight?,neutral
I can't believe you handled the situation so well.,positive
I'm really not interested in your opinion.,negative
I heard they're opening a new cafe downtown.,neutral
You're always there when I need support.,positive
I'm frustrated that you didn't listen to me.,negative
Can you check if we have enough milk at home?,neutral
You’re incredibly talented at this.,positive
I don't like how you spoke to me earlier.,negative
Do you know when the next meeting is happening?,neutral
It's amazing how you always stay so upbeat.,positive
Everything you do seems to annoy me lately.,negative
"Could you pass the salt, please?",neutral
"You've been really helpful, thank you so much.",positive
I'm exhausted after that workout.,neutral
Why didn't you tell me about the meeting earlier?,negative
The results will be emailed next week.,neutral
I really appreciate your honesty with me.,positive
Why are you always interrupting me?,negative
I can't believe you remembered my birthday!,positive
I think it's going to rain later.,neutral
Your criticism isn't very helpful.,negative
I'm surprised you managed all of that on your own. Good job!,positive
Could you explain that to me one more time?,neutral
"You promised you'd help me, and you didn't show up!",negative
It's great how you always know exactly what to say.,positive
I'll check that report again just to be sure.,neutral
Your suggestion was perfect for this project!,positive
Why haven't you filed the report yet?,negative
What did you think of the movie?,neutral
I'm lucky to have someone as understanding as you.,positive
You're always criticizing everything I do.,negative
How are you feeling today?,neutral
Your presentation was really insightful.,positive
I can't believe you forgot again.,negative
I'm just not sure about the new manager's decision.,neutral
You seem like you've put a lot of effort into this project.,positive
Do you think it's going to rain later?,neutral
It's frustrating when you don’t listen to me.,negative
Did you see the news today?,neutral
I really appreciate you helping me out.,positive
I'm feeling so tired after that meeting.,neutral
I'm sorry you have to deal with this.,positive
Why do you always have to make things difficult?,negative
Have you tried the new restaurant downtown?,neutral
I hope you know how much I care about you.,positive
You really need to work on your punctuality.,negative
Let me know if you need any help with that report.,neutral
